chi2	redchi2	g	g_error	k	k_error	support	p-value	AIC	AICc	csv_number	component
19869.007131928534	76.12646410700587	3.412431282207355e-06	1.5828852860763936e-07	0.003468298151705986	0.00010096555734120211	1.0	0.0	2456.401283781296	2456.4474376274497	00000	x
887481.9514922133	3400.3139903916217	3.1813772816227096e-06	1.0226118654283142e-07	0.0009589466009952682	4.878713655223675e-05	1.0	0.0	5983.292289819601	5983.338443665755	00000	y
524.480665330221	2.009504464866747	4.15125475136138e-09	1.5328639679303099e-09	3.06374955510552e-05	5.18423771716348e-06	1.0	0.0	1996.113778308036	1996.1599321541898	00000	c0int
1216.7284203371248	4.697793128714768	3.53838036042963e-07	2.4755797430070015e-08	0.0006560982668923057	1.9415924912966236e-05	1.0	0.0	1223.4991186978268	1223.5456303257338	00001	x
5946.643848925767	22.960014860717248	4.782348776678022e-07	2.133681826648918e-08	0.0004446235716689385	1.3375449309460612e-05	1.0	0.0	2654.9630186458903	2655.0095302737973	00001	y
443.4793195013983	1.7122753648702638	8.653694384588576e-09	1.5619332885194189e-09	3.7277816706579524e-05	2.8554022778844183e-06	1.0	0.0	2109.3471995014256	2109.3937111293326	00001	c0int
3326.7605803746055	15.917514738634477	6.15085598343446e-07	6.047888312061447e-08	0.0014774581435925357	5.846742185858786e-05	1.0	0.0	1499.457301095524	1499.5149934032163	00002	x
76077.83000095963	364.00875598545275	9.556696509987508e-07	4.294779344591586e-08	0.0007036006140649141	2.5862608718762686e-05	1.0	0.0	3609.716765617606	3609.7744579252985	00002	y
874.6868492167017	4.185104541706707	2.2837863465088366e-08	3.717308213965855e-09	8.51701873112471e-05	5.763214728075471e-06	1.0	0.0	1724.6632605566717	1724.720952864364	00002	c0int
